PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
Bird,Golden Retriever,157,White,Medium,18.47742886739065,1,1,6,410,1,0
Dog,Parakeet,65,Black,Small,17.22478252423404,1,0,66,439,0,0
Dog,Siamese,83,Gray,Small,1.4214899227137296,0,0,67,385,0,0
Cat,Golden Retriever,154,Gray,Small,3.3475413586483262,1,1,72,422,0,0
Dog,Poodle,10,White,Medium,17.737977172095892,0,0,48,178,0,1
Cat,Persian,53,Black,Small,28.150971246408893,1,0,83,365,0,0
Dog,Siamese,79,Brown,Large,26.134049103582456,1,0,70,274,0,0
Bird,Siamese,59,Orange,Large,29.494788766773933,0,0,78,61,0,0
Dog,Parakeet,150,Orange,Medium,16.307187089276944,0,0,67,326,0,0
Dog,Siamese,179,White,Large,23.84999721469524,1,0,48,203,0,0
Rabbit,Poodle,48,Black,Small,25.371609613190877,1,1,65,450,0,0
Cat,Poodle,149,Black,Medium,19.792918062594996,1,0,44,446,0,1
Dog,Labrador,123,Gray,Small,10.82374722222071,0,0,63,366,0,0
Dog,Poodle,22,Brown,Medium,14.629374605076038,0,0,46,132,0,1
Rabbit,Golden Retriever,100,Black,Medium,25.879595095063465,1,0,19,71,0,1
Rabbit,Siamese,98,Orange,Small,9.657889853482754,0,0,64,77,0,0
Cat,Poodle,158,Brown,Large,27.788550806732808,1,0,83,188,1,0
Rabbit,Parakeet,25,Brown,Large,7.664383901257287,0,0,73,355,1,0
Bird,Labrador,28,White,Medium,22.73597603954664,1,0,71,70,0,1
Rabbit,Siamese,113,Black,Small,19.286217796026413,0,1,50,262,0,0
Bird,Labrador,45,White,Small,22.738383792502106,0,0,63,305,1,0
Cat,Siamese,68,Black,Medium,13.68307960054525,1,0,41,45,0,1
Cat,Parakeet,7,Gray,Large,28.046590814065556,1,0,7,223,1,1
Cat,Labrador,49,White,Small,19.341693869932843,0,0,9,327,1,0
Cat,Persian,137,White,Large,9.360578332073432,0,0,4,249,0,0
Cat,Golden Retriever,164,Orange,Large,19.515197048912167,0,0,89,75,0,0
Bird,Golden Retriever,83,White,Medium,9.317656669003904,1,0,49,73,1,1
Bird,Siamese,129,Black,Medium,9.515339361036352,1,1,76,141,1,0
Cat,Persian,138,Orange,Large,12.588356837005168,0,0,6,72,0,0
Rabbit,Labrador,164,White,Small,25.72048210950445,1,0,82,101,0,1
Dog,Persian,73,White,Small,15.508638357425768,1,0,21,93,0,0
Cat,Persian,46,Gray,Medium,20.688124424676012,1,0,15,68,0,1
Rabbit,Labrador,106,White,Large,12.367064467959429,1,1,67,64,1,0
Dog,Parakeet,160,Brown,Small,8.644557754399562,1,0,66,192,1,0
Cat,Persian,32,Orange,Small,28.68456466077071,0,0,56,440,0,0
Cat,Persian,6,Brown,Medium,18.503856166568816,0,0,68,61,1,1
Bird,Parakeet,176,Orange,Large,28.08458881889883,1,0,32,19,0,0
Dog,Persian,166,Gray,Small,6.898977063751136,1,0,66,240,0,0
Dog,Persian,145,White,Medium,5.25993075347505,1,1,29,202,0,0
Rabbit,Persian,74,White,Small,25.81886430659321,1,0,66,409,0,0
Bird,Golden Retriever,114,White,Small,20.74659916590029,1,0,34,299,0,0
Bird,Poodle,27,Orange,Small,6.410776478355599,1,0,27,194,0,0
Bird,Parakeet,54,White,Medium,8.811431319242594,0,0,60,453,1,0
Bird,Persian,178,Brown,Large,24.219254304234024,1,1,39,61,1,0
Dog,Golden Retriever,163,White,Medium,14.162189979882148,0,0,44,106,0,0
Dog,Parakeet,85,Gray,Large,20.44567468867664,0,0,82,124,0,0
Cat,Siamese,127,Brown,Small,10.232208641944316,1,0,36,300,0,0
Cat,Siamese,153,White,Large,12.055668630471423,0,0,19,266,1,0
Bird,Persian,156,White,Small,29.730664200070045,0,0,45,455,0,0
Bird,Golden Retriever,111,Black,Small,8.180895528066838,0,0,84,476,0,0
Bird,Golden Retriever,15,Orange,Medium,15.687234934058909,1,0,21,201,0,1
Cat,Parakeet,132,Brown,Small,25.487667952525435,1,1,23,161,0,0
Rabbit,Parakeet,93,Black,Medium,7.937473196309881,0,0,89,343,0,0
Rabbit,Golden Retriever,123,Gray,Large,13.04119894384559,1,1,27,301,1,0
Cat,Parakeet,73,Orange,Large,18.83764733372966,0,0,72,111,1,0
Cat,Golden Retriever,155,Brown,Small,14.954456392777972,1,0,19,336,0,0
Cat,Poodle,154,White,Medium,14.325565730539209,1,0,41,31,0,1
Cat,Golden Retriever,147,Brown,Small,11.512782208341584,1,1,26,458,0,0
Cat,Siamese,92,White,Medium,18.012743505472827,1,0,28,97,1,1
Cat,Parakeet,17,Orange,Medium,19.106808239784694,1,0,64,471,0,1
Bird,Golden Retriever,43,White,Medium,19.945396686139517,1,0,68,246,0,1
Bird,Golden Retriever,121,Gray,Large,3.04067512927485,1,1,80,260,0,0
Bird,Parakeet,41,White,Medium,19.299991095649418,1,1,51,190,0,0
Bird,Poodle,170,Gray,Large,28.64387818465575,1,0,74,28,0,0
Cat,Poodle,178,Orange,Medium,16.688600830314428,1,1,48,47,0,0
Rabbit,Parakeet,168,Orange,Large,21.74274539276809,0,0,10,495,0,0
Dog,Labrador,39,Brown,Large,17.145236925017315,0,1,73,249,0,0
Cat,Parakeet,113,Gray,Large,25.78747793916738,1,0,39,225,0,0
Dog,Parakeet,151,Gray,Small,27.9579097433295,1,0,19,271,0,0
Rabbit,Poodle,111,Black,Medium,6.342377079594419,1,0,64,152,0,1
Bird,Poodle,47,Black,Small,13.668941060156673,0,0,19,484,0,0
Rabbit,Parakeet,63,Black,Medium,12.379080927048918,0,0,76,327,0,0
Cat,Parakeet,110,White,Medium,12.751238575679082,1,0,62,284,1,1
Bird,Parakeet,69,Black,Small,4.640201255608401,1,0,13,179,0,0
Cat,Poodle,43,Gray,Large,24.59485605344086,0,0,25,301,0,0
Bird,Parakeet,176,White,Medium,2.037221047433122,1,0,89,152,0,1
Dog,Parakeet,34,Orange,Large,16.31857162408755,1,1,42,233,0,0
Dog,Persian,40,Brown,Small,20.19447325329605,1,1,39,22,0,0
Dog,Labrador,61,Black,Large,7.016613703707439,1,1,30,417,1,0
Rabbit,Siamese,178,Orange,Medium,27.269655570865076,1,0,5,450,0,1
Cat,Labrador,62,Gray,Medium,25.317927003719,1,0,81,93,0,1
Rabbit,Persian,58,Brown,Medium,14.661428155033834,1,1,18,369,1,0
Dog,Siamese,161,Orange,Small,12.923319037864022,0,1,21,244,1,0
Cat,Parakeet,75,Brown,Medium,7.860469831121901,1,0,86,289,1,1
Dog,Persian,16,Black,Small,22.169803514703947,0,0,50,159,1,0
Rabbit,Parakeet,82,Gray,Large,4.82057018932696,0,0,6,372,1,0
Rabbit,Poodle,94,Brown,Medium,20.72689486146971,1,0,50,284,0,1
Rabbit,Golden Retriever,48,Orange,Medium,25.431252597433996,1,0,80,8,0,1
Dog,Persian,138,Black,Medium,7.625675701593687,1,0,66,449,0,1
Cat,Poodle,82,Black,Large,26.12639468406393,1,1,1,184,1,0
Cat,Persian,38,Orange,Medium,1.9663727837457448,1,0,57,294,1,1
Dog,Persian,127,Orange,Small,27.47083417620924,1,0,30,134,0,0
Cat,Poodle,19,Brown,Large,4.432504607687642,1,0,58,109,0,1
Dog,Siamese,164,White,Large,19.727016160202947,1,1,52,68,1,0
Cat,Labrador,63,Black,Large,8.252391598504312,0,0,37,135,1,0
Bird,Parakeet,77,Brown,Large,25.2600193439188,1,0,48,95,0,0
Bird,Persian,174,Orange,Large,15.856710466548527,1,0,87,118,1,0
Rabbit,Parakeet,131,Brown,Small,4.92199454614854,1,0,1,373,0,0
Bird,Golden Retriever,102,Orange,Large,17.558755568453375,1,0,19,273,0,0
Bird,Poodle,65,Gray,Medium,12.828595695712512,1,0,46,357,0,1
Bird,Parakeet,120,Orange,Large,20.18198668177993,1,0,67,365,0,0
Dog,Poodle,91,Orange,Large,26.57519525814033,1,0,2,337,0,0
Bird,Parakeet,8,Orange,Large,12.872284804319136,1,0,56,176,1,1
Bird,Labrador,179,White,Large,9.40653970648193,0,0,17,360,1,0
Rabbit,Labrador,73,Orange,Large,1.420937741300655,0,0,82,236,1,0
Bird,Labrador,134,Black,Small,17.67033209793637,1,1,79,271,0,0
Bird,Labrador,107,Black,Small,12.665968255511572,0,0,22,276,0,0
Cat,Labrador,89,Brown,Large,11.864827351430034,1,0,27,137,0,1
Rabbit,Labrador,39,White,Small,6.305124317242163,1,0,55,361,0,1
Rabbit,Poodle,113,Brown,Medium,13.471605010546956,0,0,32,131,0,0
Rabbit,Persian,28,Black,Large,29.54881665391768,0,0,60,43,0,0
Rabbit,Parakeet,97,Black,Medium,9.634870456495086,1,0,83,122,0,1
Rabbit,Labrador,37,Gray,Medium,18.391427988834906,1,0,28,135,1,1
Rabbit,Poodle,137,Orange,Large,23.518119558154336,1,1,28,366,0,0
Dog,Poodle,82,Black,Medium,22.72557687211942,1,1,74,372,1,0
Bird,Poodle,56,Brown,Medium,10.534454337285132,1,1,84,125,0,0
Rabbit,Persian,85,Brown,Medium,18.71494242198866,1,0,25,438,1,1
Bird,Parakeet,2,Orange,Large,26.26667587283456,1,0,85,274,0,1
Bird,Persian,58,Orange,Large,1.4479754042592603,1,0,78,494,0,0
Dog,Siamese,107,Gray,Medium,13.636296348455922,0,0,86,63,0,0
Rabbit,Poodle,123,White,Large,7.503929129015253,1,0,26,295,1,0
Cat,Siamese,168,Brown,Large,12.270336421566329,1,0,75,231,0,0
Dog,Golden Retriever,164,Orange,Medium,13.063698631282008,0,0,71,50,0,0
Cat,Labrador,114,Brown,Large,22.653457978812472,0,0,17,136,1,0
Bird,Labrador,107,Orange,Small,3.7208342994678514,1,0,82,157,0,1
Bird,Persian,37,Black,Large,15.864933190842804,0,0,7,55,0,0
Dog,Parakeet,79,Brown,Small,17.361648962163613,0,0,56,80,0,0
Dog,Siamese,92,Black,Medium,15.330570503002328,1,1,64,231,0,0
Cat,Parakeet,18,Brown,Large,22.22432433881888,1,0,20,427,0,1
Rabbit,Persian,98,White,Medium,12.129946421298571,1,0,38,442,0,1
Cat,Labrador,63,Gray,Medium,28.404044845562208,1,0,75,398,0,1
Dog,Parakeet,150,Black,Medium,14.9722998336293,1,0,58,451,0,1
Cat,Parakeet,139,Orange,Medium,17.56520337882913,1,0,16,325,1,1
Dog,Labrador,4,White,Medium,24.940393877055733,0,1,51,127,0,1
Cat,Siamese,135,Brown,Large,8.981847072002552,1,1,27,125,0,0
Dog,Labrador,61,Black,Small,3.180858834121272,1,0,51,316,0,1
Dog,Parakeet,107,Brown,Large,21.525735372511992,1,0,75,79,0,0
Dog,Siamese,54,Brown,Large,15.00734381090298,1,0,16,473,0,0
Rabbit,Siamese,88,Brown,Large,26.99862327781085,1,0,87,376,0,0
Cat,Labrador,68,Gray,Large,29.49772141295059,1,1,60,356,0,0
Cat,Parakeet,129,Gray,Small,12.574171166667146,1,0,76,406,1,0
Cat,Persian,55,Orange,Large,13.047731471530165,1,1,40,332,0,0
Dog,Parakeet,3,Black,Medium,12.830915463966068,1,0,67,174,0,1
Cat,Poodle,166,White,Large,10.412069182196856,1,0,2,144,0,0
Cat,Golden Retriever,121,White,Large,23.66892583522553,1,0,48,440,0,0
Dog,Persian,129,White,Small,23.010877112231103,1,0,52,125,1,0
Bird,Siamese,102,Brown,Small,14.88070124596522,0,0,24,181,0,0
Dog,Persian,38,Gray,Medium,2.295175274988064,0,0,84,218,0,0
Cat,Siamese,85,Black,Large,9.977219743879129,1,0,82,435,0,0
Dog,Siamese,157,Brown,Large,9.476788350090288,1,0,78,277,0,0
Bird,Persian,133,Gray,Large,24.52153013980749,0,0,82,484,0,0
Dog,Siamese,92,Gray,Medium,3.539691629069067,0,0,2,82,0,0
Cat,Siamese,21,Black,Small,24.36458599223842,1,0,65,422,0,1
Bird,Poodle,109,Black,Medium,20.40632591377515,1,0,20,482,0,1
Rabbit,Parakeet,47,Black,Large,22.24080231478303,1,0,34,140,0,0
Cat,Parakeet,84,Brown,Small,13.53418243996568,1,0,41,333,0,0
Bird,Golden Retriever,83,Orange,Small,20.712048084050988,1,1,41,495,0,0
Bird,Golden Retriever,35,Black,Medium,18.66183939650056,0,0,75,94,0,0
Rabbit,Poodle,69,Orange,Small,23.300425661630253,1,0,23,364,1,0
Dog,Golden Retriever,129,Brown,Small,13.956325199579313,1,0,38,193,0,0
Dog,Persian,140,Orange,Large,14.71194312199277,0,1,44,109,1,0
Cat,Labrador,27,White,Large,19.663710459454784,1,0,67,51,0,1
Rabbit,Labrador,56,Orange,Small,4.134247316325261,1,0,62,102,1,1
Dog,Labrador,23,Black,Small,13.651089002565202,1,0,12,100,0,1
Rabbit,Poodle,153,Brown,Medium,29.18657451253436,1,0,30,141,0,1
Dog,Poodle,21,Black,Medium,2.089017281741323,1,0,87,200,1,1
Bird,Siamese,61,White,Small,10.16413696312542,1,0,65,457,1,0
Dog,Labrador,63,Black,Large,10.109184753591752,1,1,41,318,0,0
Rabbit,Persian,122,Black,Small,19.37045945783741,1,1,20,198,0,0
Bird,Golden Retriever,52,Black,Small,4.068210423300057,1,0,6,283,0,0
Bird,Persian,88,Gray,Large,19.22777689548697,1,0,75,493,1,0
Bird,Golden Retriever,153,White,Large,3.7561669788969634,1,0,4,216,0,0
Rabbit,Labrador,55,Black,Medium,3.753655775131599,1,0,10,45,0,1
Cat,Labrador,46,Black,Medium,22.117317358465986,0,0,51,27,1,1
Cat,Labrador,32,Black,Medium,10.399920041151091,1,0,38,1,1,1
Cat,Poodle,55,Brown,Medium,29.34526548369869,1,0,1,382,0,1
Rabbit,Golden Retriever,96,Gray,Large,2.083235156631093,0,0,8,16,0,0
Bird,Poodle,133,Brown,Small,13.90809324782183,0,0,81,314,1,0
Cat,Poodle,36,Gray,Medium,4.280942192546686,1,0,83,435,0,1
Rabbit,Parakeet,110,Black,Medium,11.18999003598515,0,0,63,387,1,0
Cat,Persian,177,White,Large,29.948451067662468,0,0,33,76,0,0
Dog,Persian,106,Orange,Large,26.77643284041742,1,0,15,465,0,0
Cat,Siamese,58,Orange,Small,2.40140785680651,0,1,31,386,0,0
Cat,Poodle,39,Black,Small,17.33441947094482,1,1,21,370,0,0
Bird,Golden Retriever,80,Brown,Large,19.786846839908637,1,0,3,164,1,0
Rabbit,Parakeet,97,White,Medium,7.076504094553645,1,0,66,96,0,1
Bird,Parakeet,113,Gray,Medium,5.208061628497057,1,0,35,104,0,1
Bird,Persian,61,Black,Medium,27.227052905300177,1,0,41,23,0,1
Bird,Poodle,137,White,Small,29.095676803017923,1,0,59,199,0,0
Bird,Siamese,6,White,Medium,29.76489286226961,1,0,16,34,0,1
Bird,Poodle,109,Gray,Medium,23.9030914383044,1,0,56,1,0,1
Cat,Labrador,35,White,Large,20.24156001275246,1,0,45,288,0,1
Bird,Poodle,39,Brown,Medium,11.02617731359694,1,1,59,331,1,0
Bird,Labrador,150,Brown,Large,5.970551057417821,1,0,50,341,1,1
Rabbit,Labrador,169,Brown,Medium,3.2904373816207197,1,0,85,460,0,1
Dog,Siamese,118,White,Small,21.105626587993267,1,0,12,137,0,0
Cat,Golden Retriever,5,Brown,Medium,23.75697904020139,1,0,12,336,0,1
Cat,Persian,170,Gray,Medium,24.967155921194426,1,0,33,61,0,1
Cat,Poodle,87,White,Large,27.49918509581016,1,0,84,298,1,0
Bird,Labrador,76,Orange,Large,26.517957345512837,0,0,49,196,0,0
Bird,Poodle,158,White,Large,29.992496895484685,1,1,21,376,0,0
Bird,Golden Retriever,57,Gray,Medium,8.077856318050287,1,0,60,58,0,1
Rabbit,Persian,127,Orange,Medium,23.135920841154107,1,1,52,264,0,0
Dog,Golden Retriever,29,White,Small,18.00732585886913,0,0,54,332,0,0
Bird,Persian,165,Brown,Medium,8.57610884115389,1,0,39,187,0,1
Dog,Parakeet,87,Black,Small,29.475254346321343,1,0,49,62,0,0
Rabbit,Persian,141,Black,Large,27.039045038453317,1,0,64,307,1,0
Cat,Siamese,160,Brown,Large,4.7269543848793765,1,1,86,278,1,0
Bird,Golden Retriever,46,Black,Large,1.7585919273791757,1,0,26,29,1,0
Dog,Labrador,116,Black,Small,20.96159210764763,1,0,71,170,1,1
Dog,Parakeet,112,Brown,Medium,18.51978823683952,1,0,7,451,0,1
Bird,Siamese,151,Brown,Large,28.138653099223237,1,0,72,20,1,0
Cat,Poodle,45,White,Medium,7.786153327650725,1,0,62,298,0,1
Cat,Golden Retriever,145,White,Medium,3.4472504889546243,1,0,88,200,0,1
Cat,Labrador,104,Brown,Large,8.517244679387607,1,1,24,134,1,0
Rabbit,Persian,85,Gray,Small,1.5489015748324402,0,0,40,271,0,0
Dog,Labrador,134,Black,Medium,2.0408897844790403,1,0,76,22,1,1
Dog,Poodle,108,White,Large,27.53087637170203,1,0,47,441,0,0
Dog,Parakeet,18,Black,Medium,11.208480892554473,1,0,8,86,1,1
Rabbit,Parakeet,94,Orange,Medium,12.91346102928074,1,0,54,30,0,1
Dog,Golden Retriever,150,Brown,Medium,1.5327779816050278,1,1,9,120,0,0
Rabbit,Parakeet,33,Gray,Medium,8.845131624983551,0,0,3,68,0,0
Cat,Golden Retriever,158,Orange,Medium,24.3370535285015,1,0,54,133,1,1
Bird,Golden Retriever,126,Orange,Small,18.849237830334857,1,0,21,370,0,0
Dog,Golden Retriever,160,Orange,Small,22.859637431506044,1,1,48,448,0,0
Dog,Persian,170,Brown,Large,13.969198483019769,0,1,47,314,0,0
Cat,Siamese,122,White,Small,9.98214743078857,1,0,88,495,0,0
Bird,Golden Retriever,138,Brown,Small,15.00149270652274,1,0,68,411,0,0
Rabbit,Golden Retriever,115,White,Small,10.369060983766785,1,0,84,145,0,0
Bird,Siamese,164,Orange,Medium,25.330161803547973,1,1,63,471,1,0
Cat,Labrador,162,Orange,Medium,9.632537752192526,1,0,16,332,0,1
Cat,Golden Retriever,28,Gray,Large,20.13314557313943,0,0,74,480,0,0
Bird,Persian,11,White,Large,4.972484446976307,1,0,5,393,0,1
Rabbit,Parakeet,167,Orange,Large,20.91912831831239,1,0,11,262,0,0
Rabbit,Parakeet,47,Black,Medium,27.48569163640098,0,0,29,292,0,0
Dog,Poodle,127,Gray,Small,18.648911484557345,1,1,79,479,1,0
Rabbit,Poodle,147,Brown,Small,17.23580602099984,1,0,70,428,0,0
Bird,Parakeet,118,Gray,Medium,28.87242977262757,0,0,48,85,0,0
Cat,Parakeet,143,Black,Large,19.194500104159545,1,0,15,15,0,0
Dog,Persian,126,White,Large,8.526962564919394,1,1,84,215,0,0
Dog,Siamese,156,Brown,Large,9.479339691584473,1,1,34,115,0,0
Cat,Poodle,152,Brown,Medium,21.45389263354189,1,0,60,117,0,1
Rabbit,Siamese,72,White,Large,22.3276612228734,1,1,62,269,1,0
Cat,Persian,107,Gray,Large,9.80139072188144,1,0,2,394,0,0
Rabbit,Parakeet,137,Orange,Medium,11.014975359863575,0,0,80,466,0,0
Cat,Golden Retriever,175,Gray,Small,29.74063875343352,1,0,19,342,0,0
Bird,Siamese,33,Black,Medium,3.956623937828046,1,1,49,161,0,0
Rabbit,Parakeet,19,Orange,Medium,12.73470582476288,1,1,78,187,1,1
Bird,Parakeet,74,Gray,Medium,2.810978404727716,1,0,88,103,0,1
Dog,Labrador,168,White,Medium,24.81127249794899,0,0,28,140,1,1
Cat,Siamese,175,Black,Small,3.678029329417535,1,0,48,166,0,0
Dog,Golden Retriever,157,Black,Large,20.546213337418624,1,1,37,299,0,0
Dog,Siamese,178,Black,Medium,2.63801929610098,1,0,74,27,0,1
Dog,Parakeet,98,Orange,Small,20.512796096481043,1,0,49,423,0,0
Dog,Golden Retriever,141,Brown,Large,25.4480714609034,1,0,48,271,0,0
Cat,Persian,129,Orange,Large,12.565824280797663,1,0,73,49,0,0
Dog,Labrador,162,Gray,Large,16.14166830953313,1,0,88,370,0,1
Cat,Parakeet,93,Brown,Medium,12.644710402153192,1,0,29,155,0,1
Cat,Poodle,176,Gray,Medium,9.714174000346528,1,0,60,323,0,1
Bird,Poodle,48,Brown,Large,24.29463861818672,0,1,29,347,0,0
Rabbit,Labrador,177,Orange,Large,8.8880746381987,0,0,58,120,1,0
Rabbit,Persian,64,Black,Large,21.96535930729397,1,1,48,443,0,0
Cat,Parakeet,61,White,Large,6.9797152984008655,0,0,23,139,1,0
Bird,Siamese,157,Black,Large,8.245760086271558,1,0,27,15,0,0
Cat,Labrador,39,Orange,Large,10.757373714739156,0,0,7,308,0,0
Cat,Persian,128,Brown,Small,18.08553494441986,0,0,49,437,0,0
Cat,Siamese,88,Black,Large,14.178247255626692,1,0,54,48,0,0
Bird,Poodle,26,Orange,Medium,22.60919948500679,1,0,68,163,0,1
Rabbit,Poodle,17,Gray,Medium,7.193451709749577,1,0,78,61,0,1
Bird,Siamese,71,White,Medium,1.3094963476161894,1,0,42,339,0,1
Dog,Labrador,13,Black,Large,23.520166681771386,1,0,74,153,0,1
Bird,Poodle,69,Brown,Medium,24.8278306825221,0,0,59,311,1,0
Bird,Parakeet,26,Gray,Small,2.724924730143297,1,0,44,375,0,0
Bird,Golden Retriever,49,Orange,Large,18.716318142593497,1,0,26,345,0,0
Bird,Siamese,7,White,Medium,11.96799673231926,1,0,23,149,0,1
Rabbit,Siamese,58,Brown,Small,24.022974000640986,1,1,73,375,1,0
Dog,Poodle,49,Orange,Small,26.35802207169788,1,0,8,72,0,0
Rabbit,Labrador,103,Orange,Medium,25.679109237120223,0,0,53,68,0,1
Rabbit,Parakeet,53,Black,Small,23.538923173174712,0,0,14,464,1,0
Bird,Labrador,62,Black,Medium,8.802514633522726,1,0,71,176,1,1
Cat,Persian,17,Brown,Small,24.544799663481182,1,0,7,353,0,1
Cat,Persian,171,Orange,Large,16.47087580128249,0,1,9,1,0,0
Rabbit,Golden Retriever,25,Black,Large,2.5299418301306336,1,0,3,308,1,0
Rabbit,Poodle,131,White,Large,14.25122664704922,0,0,78,118,1,0
Bird,Poodle,29,White,Large,28.322579593869804,1,0,17,6,0,0
Rabbit,Poodle,117,Orange,Large,26.747921142331027,1,0,44,254,0,0
Bird,Golden Retriever,160,Black,Medium,3.965664148916365,1,0,86,483,0,1
Cat,Persian,26,Brown,Large,22.579673885716737,1,0,46,460,0,0
Cat,Labrador,124,Brown,Large,24.36799311278881,1,0,58,403,0,1
Dog,Golden Retriever,144,Brown,Large,8.87025745886618,1,0,28,477,0,0
Cat,Golden Retriever,25,White,Large,14.676648551491676,0,0,14,413,1,0
Rabbit,Labrador,54,Black,Small,21.61865030244681,1,0,9,74,1,1
Cat,Poodle,156,Black,Large,13.73220317581329,0,0,26,350,0,0
Bird,Parakeet,73,White,Large,4.271110647130731,1,0,2,194,0,0
Cat,Labrador,120,Brown,Medium,21.470590895769924,1,0,75,186,0,1
Dog,Persian,56,Brown,Small,27.437522002323803,1,0,81,449,0,0
Cat,Siamese,65,Orange,Medium,19.92205712377857,1,0,34,495,0,1
Bird,Siamese,93,Gray,Large,23.440221708501983,0,0,19,2,0,0
Bird,Golden Retriever,86,Black,Medium,11.392513534077027,1,1,39,183,0,0
Rabbit,Siamese,80,Black,Medium,6.312749108672411,1,0,82,334,0,1
Cat,Parakeet,169,Black,Large,19.640436186930483,1,0,13,272,1,0
Bird,Poodle,108,Gray,Small,10.505364969395348,0,0,5,367,0,0
Dog,Persian,179,Orange,Small,25.94213205070399,1,0,50,51,0,0
Rabbit,Parakeet,118,Gray,Medium,4.556213449362191,1,1,23,262,1,0
Dog,Persian,157,Brown,Large,13.570447292260589,1,0,88,367,0,0
Cat,Persian,83,Brown,Medium,12.50510041358319,1,0,29,132,0,1
Cat,Poodle,147,Black,Medium,28.20356175306396,1,0,72,481,0,1
Cat,Golden Retriever,169,White,Medium,5.440909217527713,0,0,26,224,1,0
Rabbit,Siamese,173,Black,Large,1.2855579253483176,0,0,79,309,0,0
Bird,Poodle,15,White,Large,7.90447117140641,1,0,57,60,0,1
Rabbit,Parakeet,131,Gray,Small,24.78802893329098,0,0,1,364,0,0
Dog,Golden Retriever,139,Brown,Large,7.070332665363495,1,0,28,15,0,0
Rabbit,Parakeet,174,White,Medium,7.985463847458998,1,0,62,228,0,1
Dog,Golden Retriever,30,Gray,Medium,4.7670653315675136,1,1,47,194,0,0
Rabbit,Parakeet,57,Brown,Small,21.747649895019677,0,0,78,250,1,0
Bird,Poodle,146,White,Large,3.006051524657098,1,0,59,442,1,0
Dog,Golden Retriever,179,Black,Medium,10.605040767527129,0,0,31,302,0,0
Cat,Golden Retriever,128,Black,Small,9.192463072007971,1,0,70,47,0,0
Cat,Persian,48,Black,Small,17.09963216391449,1,0,49,234,0,0
Rabbit,Persian,136,Gray,Medium,22.18207168557233,1,0,5,120,1,1
Cat,Labrador,22,Black,Medium,16.453416606205675,1,0,31,498,0,1
Dog,Parakeet,6,Orange,Large,27.99975379627696,0,0,37,319,0,0
Cat,Persian,104,Brown,Small,28.591836527732625,1,0,79,49,1,0
Bird,Labrador,36,Gray,Medium,11.482494526456946,0,1,15,468,1,0
Bird,Persian,79,Black,Small,23.55273091197189,0,0,52,40,0,0
Rabbit,Parakeet,116,Brown,Large,22.425240114777505,1,0,69,455,1,0
Dog,Golden Retriever,57,White,Medium,26.895973159439997,1,1,11,21,1,0
Bird,Siamese,49,Black,Large,13.990365566023396,1,0,43,370,0,0
Bird,Parakeet,173,Brown,Small,16.383722428735975,1,0,70,181,0,0
Dog,Poodle,82,Orange,Large,13.057455093865649,1,0,23,4,1,0
Cat,Persian,66,White,Large,25.660930659691463,1,0,40,144,0,0
Cat,Persian,77,Orange,Small,7.661367145501897,1,0,63,356,0,0
Rabbit,Golden Retriever,45,Brown,Large,7.951563269030896,0,0,2,77,0,0
Cat,Poodle,79,Orange,Small,11.805548003735312,1,0,79,230,1,0
Dog,Golden Retriever,20,Brown,Medium,7.679942130968184,0,0,87,296,1,1
Bird,Poodle,123,Brown,Small,17.269198256032702,1,1,86,347,0,0
Cat,Siamese,67,Orange,Small,4.900213088369567,1,0,73,478,1,0
Rabbit,Persian,83,Brown,Medium,10.285400362717604,1,1,47,208,1,0
Cat,Persian,3,Black,Small,27.489896255792107,1,1,30,162,1,0
Dog,Siamese,64,Brown,Medium,12.867538925562082,0,0,16,167,0,0
Rabbit,Labrador,40,Gray,Medium,22.69877777831177,1,1,59,277,0,1
Cat,Golden Retriever,59,Brown,Small,4.290403559490646,1,0,47,236,0,0
Rabbit,Siamese,62,Gray,Large,8.179370736111755,1,1,30,175,0,0
Dog,Golden Retriever,132,Brown,Large,24.413023014810687,1,0,9,52,0,0
Bird,Parakeet,60,Brown,Medium,23.12679515240113,1,0,65,348,1,1
Dog,Persian,116,Orange,Large,12.198521639220813,1,0,59,9,0,0
Dog,Golden Retriever,75,Black,Large,28.677510158970755,1,0,64,145,1,0
Dog,Poodle,122,Black,Small,27.408647459201816,0,1,8,226,0,0
Dog,Golden Retriever,107,White,Medium,28.906721724254957,0,1,52,235,0,0
Bird,Parakeet,96,Orange,Medium,13.409526015445776,1,0,18,463,0,1
Bird,Persian,91,Orange,Small,6.726733926884807,0,1,82,241,0,0
Rabbit,Siamese,158,Black,Large,19.17310053364889,1,0,58,304,0,0
Cat,Parakeet,130,Orange,Medium,20.85842159009676,1,0,49,70,1,1
Bird,Persian,62,Black,Large,4.63781174906508,1,0,32,157,0,0
Bird,Golden Retriever,49,Orange,Medium,23.80800799458127,1,0,48,18,0,1
Cat,Labrador,137,Brown,Medium,1.5237463730388554,0,0,45,54,0,1
Bird,Labrador,92,Black,Medium,14.999123236826716,1,0,54,443,0,1
Dog,Poodle,159,Black,Medium,10.599471525351952,1,0,85,214,0,1
Dog,Persian,124,Gray,Large,22.46878873707344,1,0,46,455,0,0
